person_id,age,citizen_status,nativity_status,weekly_hours_worked,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,uninsured,household_id,hh_income_pct
50681,75,citizen_naturalized,foreign_born,0,married,not_student,MALE,in_last_five_years,not_reported,Korean,0,1,0,0,0,0,0,0,21949,0.3710394663702057
50686,46,citizen_birth,native_born,58,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21952,0.761685779148961
50687,28,citizen_birth,native_born,20,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,21952,0.23831422085103907
50704,45,citizen_birth,native_born,0,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,21960,1
50712,35,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21963,0.6659803400637619
50713,36,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21963,0.33401965993623806
50718,41,citizen_birth,native_born,60,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,0,21967,0.5682348763589934
50719,51,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,21967,0.43176512364100667
50725,86,citizen_naturalized,foreign_born,0,widowed,not_student,female,over_five_years_ago,did_not_work,German,0,0,0,0,0,1,0,0,21970,1
50729,40,citizen_birth,native_born,40,married,private_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21972,0.6139853884001789
50730,35,citizen_birth,native_born,40,married,private_school,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,21972,0.3860146115998211
50737,40,citizen_birth,native_born,45,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21975,0.9993522251549342
50738,37,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,21975,6.477748450657927e-4
50747,38,citizen_birth,native_born,0,never_married,not_student,MALE,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,0,21979,1
50749,58,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21981,1
50770,39,citizen_birth,native_born,60,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,21994,0.49529908380102655
50771,41,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,21994,0.5047009161989735
50778,42,citizen_birth,native_born,18,divorced,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,21997,0.9909976195628651
50779,18,citizen_birth,native_born,0,never_married,public_school,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,21997,0.009002380437134819
50783,63,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,21998,0.675589864906929
50784,63,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,21998,0.32441013509307104
50785,52,citizen_birth,native_born,48,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,21999,0.2818295621866952
50786,54,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,21999,0.7181704378133048
50792,73,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22002,0.7037026528585615
50793,69,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22002,0.2962973471414385
50794,82,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22003,1
50807,48,citizen_birth,native_born,50,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22008,0.7981851900914029
50808,51,citizen_birth,native_born,40,married,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22008,0.20181480990859715
50832,61,citizen_birth,native_born,43,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,22017,0.7277628799248864
50833,58,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22017,0.27223712007511364
50842,58,citizen_birth,native_born,0,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,0,22025,1
50863,51,citizen_birth,native_born,35,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22034,1
50873,25,citizen_birth,native_born,0,never_married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,22039,1
50875,38,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,1,22041,1
50893,51,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22050,1
50942,54,citizen_naturalized,foreign_born,20,divorced,not_student,female,in_last_year,did_not_work,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,0,22066,0.27453333697025906
50943,26,citizen_birth,native_born,20,never_married,public_school,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22066,0.09326895974832475
50945,23,citizen_birth,native_born,24,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22066,0.10197939681587154
50946,57,citizen_naturalized,foreign_born,52,divorced,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22066,0.4556249602211251
50947,30,noncitizen,foreign_born,0,never_married,private_school,male,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,22066,0.07459334624441959
50953,54,citizen_birth,native_born,40,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22069,1
50964,53,citizen_birth,native_born,38,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22076,1
50965,40,citizen_birth,native_born,40,divorced,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22077,0.889446879491775
50966,41,citizen_birth,native_born,0,divorced,not_student,FEMALE,in_last_five_years,did_not_work,Polish,0,0,0,0,0,1,0,0,22077,0.11055312050822494
50973,40,citizen_birth,native_born,0,never_married,not_student,male,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22079,1
50974,42,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22080,0.003242509967409466
50975,40,citizen_birth,native_born,48,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22080,0.9967574900325905
50981,55,citizen_birth,native_born,45,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,22083,0.9064165641656416
50982,43,citizen_birth,native_born,25,married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22083,0.09358343583435834
50996,72,citizen_birth,native_born,40,widowed,not_student,FEMALE,in_last_year,worked,French,0,0,0,0,0,1,0,0,22087,1
50997,87,citizen_naturalized,foreign_born,0,widowed,not_student,MALE,over_five_years_ago,not_reported,Russian,0,0,0,0,0,1,0,0,22088,1
51014,62,citizen_birth,native_born,20,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22094,0.7322105142759103
51015,64,citizen_birth,native_born,20,married,not_student,female,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22094,0.2677894857240896
51017,66,citizen_birth,native_born,0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22096,1
51029,76,citizen_birth,native_born,0,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22101,1
51033,72,citizen_birth,native_born,0,separated,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22103,1
51056,58,citizen_naturalized,foreign_born,76,married,not_student,MALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,1,22116,1
51074,62,citizen_birth,native_born,27,widowed,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,0,22125,1
51086,45,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22130,0.525176120505869
51087,39,citizen_naturalized,foreign_born,40,never_married,not_student,FEMALE,in_last_year,worked,English,0,1,0,0,0,0,0,0,22130,0.47482387949413096
51090,48,citizen_birth,native_born,35,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22132,0.5457707567166071
51091,46,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22132,0.4542292432833928
51107,45,citizen_birth,native_born,27,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22138,1
51108,59,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,1,22139,1
51132,43,noncitizen,foreign_born,0,married,public_school,male,over_five_years_ago,did_not_work,Arabic,0,0,0,0,0,1,0,1,22151,0.919475096928124
51133,32,noncitizen,foreign_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Arabic,0,0,0,0,0,1,0,0,22151,0.08052490307187593
51188,67,citizen_birth,native_born,0,widowed,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22173,0.991974921630094
51189,51,citizen_birth,native_born,0,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22173,0.008025078369905956
51228,63,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22186,1
51256,41,citizen_naturalized,foreign_born,60,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22205,0.4656642021976393
51257,45,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22205,0.5098745529675542
51260,78,citizen_naturalized,foreign_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22205,0.024461244834806457
51261,20,citizen_birth,native_born,6,never_married,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22206,1
51273,31,citizen_birth,native_born,0,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22212,0.28904936974789913
51274,35,citizen_birth,native_born,0,never_married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22212,0.003387605042016807
51275,39,citizen_birth,native_born,32,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22212,0.7075630252100841
51286,71,citizen_naturalized,foreign_born,20,married,not_student,MALE,in_last_year,worked,Korean,0,1,0,0,0,0,0,0,22219,0.935562147276807
51287,68,citizen_naturalized,foreign_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Korean,0,1,0,0,0,0,0,0,22219,0.06443785272319304
51294,31,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22223,0.28220464518292854
51295,25,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22223,0.3650605103552363
51296,57,citizen_birth,native_born,0,divorced,not_student,FEMALE,in_last_five_years,not_reported,Spanish,0,0,0,0,0,1,0,0,22223,0.3527348444618352
51312,34,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22230,0.45718459269344225
51313,45,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,not_reported,Spanish,0,0,1,0,0,0,0,0,22230,0.5428154073065578
51319,56,citizen_birth,native_born,20,widowed,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22232,0.9923361522198731
51320,18,citizen_birth,native_born,0,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,1,22232,0.00766384778012685
51342,68,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22246,0.18609962626609133
51343,70,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22246,0.8139003737339087
51344,53,citizen_birth,native_born,0,married,public_school,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22247,0.017771917972410487
51345,53,citizen_birth,native_born,35,married,not_student,male,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22247,0.9822280820275895
51346,57,citizen_birth,native_born,45,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22248,0.6369166219633688
51347,51,citizen_birth,native_born,38,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22248,0.36308337803663115
51374,66,citizen_birth,native_born,0,divorced,not_student,male,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22261,1
51381,43,citizen_birth,native_born,0,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22265,1
51385,78,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22267,0.9130973224580433
51386,73,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,22267,0.0869026775419567
51424,94,citizen_birth,native_born,35,widowed,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,22285,1
51425,40,citizen_birth,native_born,0,separated,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22286,1
51432,64,citizen_birth,native_born,30,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22291,1
51442,80,citizen_birth,native_born,0,widowed,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22296,1
51464,39,noncitizen,foreign_born,30,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22307,0.2878470768801451
51467,37,noncitizen,foreign_born,40,never_married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22307,0.7121529231198549
51469,28,citizen_birth,native_born,38,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22309,0.49616876423999134
51470,30,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22309,0.3668289573613974
51473,25,citizen_birth,native_born,25,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,1,22309,0.13700227839861126
51478,55,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22312,0.7670455415817773
51479,53,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22312,0.2313307087820346
51480,18,citizen_birth,native_born,0,never_married,private_school,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22312,0.0016237496361881712
51512,55,citizen_birth,native_born,0,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22328,0.9294336118848654
51513,26,citizen_birth,native_born,0,separated,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22328,0.07056638811513463
51534,77,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22334,1
51551,49,citizen_birth,native_born,37,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22340,0.4293308284320528
51552,51,citizen_birth,native_born,45,married,not_student,M,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22340,0.5682034093698963
51553,18,citizen_birth,native_born,0,never_married,private_school,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22340,0.0024657621980508737
51557,52,citizen_birth,native_born,45,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22342,0.49868196106546075
51558,58,citizen_birth,native_born,45,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22342,0.3112005735399548
51559,18,citizen_birth,native_born,40,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22342,0.19011746539458446
51560,66,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22343,0.6417532482900622
51561,55,citizen_birth,native_born,44,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22343,0.35824675170993775
51581,35,citizen_birth,native_born,30,separated,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22354,1
51589,55,citizen_birth,native_born,45,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,22357,0.6466785382471353
51590,53,citizen_birth,native_born,35,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22357,0.2086172189532363
51591,30,citizen_birth,native_born,20,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22357,0.14470424279962837
51613,73,citizen_birth,native_born,0,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22368,0.5722190357299504
51614,54,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22368,0.4277809642700496
51615,66,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22369,1
51616,59,citizen_birth,native_born,50,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,22370,0.9901248543732003
51617,57,citizen_birth,native_born,15,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22370,0.009875145626799727
51621,33,citizen_birth,native_born,40,married,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22373,0.3411030538095274
51622,33,citizen_birth,native_born,90,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22373,0.6588969461904726
51643,41,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22380,1
51683,36,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22394,0.8010695339729192
51684,37,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22394,0.1989304660270807
51711,58,citizen_birth,native_born,35,married,not_student,MALE,in_last_year,did_not_work,Chinese,0,1,0,0,0,0,0,0,22403,0.06677146736129606
51712,51,citizen_naturalized,foreign_born,60,married,not_student,FEMALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,0,22403,0.15642153264519984
51713,28,citizen_birth,native_born,48,never_married,not_student,MALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,0,22403,0.45583755026211
51714,25,citizen_naturalized,foreign_born,60,married,not_student,FEMALE,in_last_year,worked,Chinese,0,1,0,0,0,0,0,0,22403,0.3209694497313941
51715,21,citizen_birth,native_born,0,never_married,not_student,M,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,0,22404,1
51722,64,citizen_birth,native_born,0,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22407,1
51751,77,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22420,0.861980514366717
51752,77,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22420,0.1380194856332831
51755,74,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22422,0.7071395456652758
51756,76,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22422,0.29286045433472413
51764,58,citizen_birth,native_born,50,divorced,not_student,FEMALE,in_last_year,worked,English,1,0,0,0,0,0,0,0,22426,1
51765,54,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22427,0.49105459686774944
51766,54,citizen_birth,native_born,46,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22427,0.5089454031322506
51799,52,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22440,0.6917914961750579
51800,48,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22440,0.27116171499733144
51801,20,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,1,22440,0.0014018857854474294
51802,23,citizen_birth,native_born,20,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,22440,0.03564490304216331
51803,51,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22441,0.13494060144590567
51804,51,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22441,0.8650593985540943
51808,50,citizen_birth,native_born,60,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22443,0.7376545026486169
51809,49,citizen_birth,native_born,36,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22443,0.2623454973513832
51816,57,citizen_birth,native_born,0,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22448,0.02035739669001929
51817,58,citizen_birth,native_born,35,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22448,0.9796426033099808
51838,38,noncitizen,foreign_born,20,married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22456,0.2641611432332064
51839,31,noncitizen,foreign_born,40,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22456,0.5676209279368213
51840,20,citizen_birth,native_born,25,never_married,public_school,male,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22456,0.16821792882997227
51849,64,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22459,0.17407792980368827
51850,54,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22459,0.8259220701963117
51873,63,citizen_birth,native_born,10,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22466,0.332998702148665
51874,62,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22466,0.667001297851335
51883,55,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22470,0.020581546873802283
51884,60,citizen_birth,native_born,45,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22470,0.9794184531261977
51891,81,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,22473,1
51911,70,citizen_birth,native_born,8,divorced,public_school,FEMALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22483,0.9235073091796714
51912,47,citizen_birth,native_born,10,never_married,public_school,M,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22483,0.07649269082032857
51929,39,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,22490,1
51932,29,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,did_not_work,Hindi,0,1,0,0,0,0,0,0,22492,0.03254100517498465
51933,35,noncitizen,foreign_born,60,married,not_student,MALE,in_last_year,worked,Hindi,0,1,0,0,0,0,0,0,22492,0.9674589948250153
51940,78,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22495,0.7936521329480175
51941,80,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22495,0.20634786705198246
51942,68,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22496,0.6526724088757059
51943,65,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22496,0.3473275911242941
51959,56,citizen_birth,native_born,47,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,22503,1
51966,90,citizen_naturalized,foreign_born,0,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,22505,1
51967,58,citizen_birth,native_born,40,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22506,0.832514578419598
51968,54,citizen_birth,native_born,24,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22506,0.055741654487838056
51969,25,citizen_birth,native_born,40,never_married,not_student,male,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22506,0.1093381469851973
51970,26,citizen_birth,native_born,0,never_married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,22506,6.583802399108654e-4
51971,22,citizen_birth,native_born,0,never_married,private_school,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22506,8.175490891200856e-4
51972,20,citizen_birth,native_born,0,never_married,public_school,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,22506,9.296907783356727e-4
51979,27,citizen_birth,native_born,40,widowed,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22510,0.45971442440673
51980,18,citizen_birth,native_born,20,never_married,public_school,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,22510,0.015927387963327624
51981,38,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22510,0.5243581876299424
51995,89,citizen_birth,native_born,0,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,0,22516,1
52005,62,citizen_birth,native_born,0,divorced,public_school,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,22519,1
52015,45,citizen_naturalized,foreign_born,40,separated,not_student,FEMALE,in_last_year,worked,Arabic,0,0,0,0,0,1,0,0,22525,0.9589230647584407
52016,23,noncitizen,foreign_born,15,never_married,public_school,FEMALE,in_last_year,worked,Arabic,0,0,0,0,0,1,0,0,22525,0.029888511109353998
52017,33,citizen_naturalized,foreign_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,Arabic,0,0,0,0,0,1,0,0,22525,0.011188424132205266
52028,43,citizen_birth,native_born,30,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,22530,0.9962924614710684
52029,27,citizen_birth,native_born,45,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,22530,0.0037075385289315438
52033,25,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22533,0.6743253901552864
52034,25,citizen_birth,native_born,39,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,22533,0.3256746098447137
52055,56,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,22542,0.49300023984750746
52056,52,citizen_birth,native_born,32,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22542,0.5069997601524925
52060,44,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22546,0.5707110678193108
52061,54,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,22546,0.4275437314826089
