person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
58667,18,citizen_birth,native_born,0,150,0,35,77,38,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25424
58687,19,citizen_birth,native_born,0,242,85,30,29,98,never_married,public_school,F,over_five_years_ago,not_reported,English,1,0,1,0,0,0,0,25432
58692,76,citizen_birth,native_born,0,19085,46,37,94,18908,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25436
58693,57,citizen_birth,native_born,0,10661,59,11,84,10507,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25436
58694,34,citizen_birth,native_born,40,20875,54,20703,68,50,separated,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25436
58695,50,citizen_naturalized,foreign_born,16,16187,21,16004,67,95,divorced,not_student,MALE,in_last_year,worked,Cantonese,0,1,0,0,0,0,0,25437
58703,40,citizen_birth,native_born,40,40251,78,40027,72,74,married,not_student,M,in_last_year,worked,Polish,0,0,0,0,0,1,0,25442
58704,32,citizen_birth,native_born,40,65170,17,65034,28,91,married,not_student,F,in_last_year,worked,Polish,0,0,0,0,0,1,0,25442
58725,24,citizen_birth,native_born,50,40175,52,40060,54,9,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,25453
58736,38,citizen_birth,native_born,24,17233,8,17055,81,89,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25459
58737,39,citizen_birth,native_born,45,88247,76,88043,50,78,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25459
58746,58,citizen_birth,native_born,52,68147,45,68e3,85,17,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25463
58747,52,citizen_birth,native_born,50,70160,5,70009,60,86,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25463
58762,24,citizen_birth,native_born,40,100298,96,100033,98,71,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25471
58763,24,citizen_birth,native_born,40,100099,4,100056,38,1,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25471
58785,30,citizen_birth,native_born,0,4532,73,40,68,4351,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,1,0,0,0,25482
58787,82,citizen_birth,native_born,0,47384,50,16,26065,21253,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25484
58788,79,citizen_birth,native_born,0,8232,70,57,69,8036,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25484
58789,46,citizen_birth,native_born,40,32693,12,29557,64,3060,never_married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25484
58802,64,citizen_birth,native_born,0,31625,19,61,339,31206,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25489
58818,62,citizen_naturalized,foreign_born,0,70226,23,47,66,70090,widowed,not_student,M,over_five_years_ago,did_not_work,Croatian,0,0,0,0,0,1,0,25496
58821,27,citizen_birth,native_born,45,34723,47,34555,95,26,never_married,private_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25499
58822,56,citizen_birth,native_born,32,24173,57,24025,26,65,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25500
58853,51,citizen_birth,native_born,30,13727,49,13632,26,20,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25513
58854,46,citizen_birth,native_born,0,315,83,76,100,56,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25513
58861,54,citizen_birth,native_born,44,175701,49,162034,13562,56,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,25518
58867,94,citizen_birth,native_born,0,60186,29,94,4,60059,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25521
58868,84,citizen_birth,native_born,0,20530,94,89,90,20257,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25522
58885,62,citizen_birth,native_born,50,50249,78,50041,60,70,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,25531
58886,60,citizen_birth,native_born,40,58304,96,58051,84,73,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25531
58895,40,citizen_birth,native_born,50,110141,24,110090,12,15,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,25535
58896,36,citizen_birth,native_born,0,139,5,27,10,97,married,public_school,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25535
58909,68,citizen_birth,native_born,0,9147,56,22,59,9010,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,25541
58910,48,citizen_birth,native_born,35,21774,50,21621,27,76,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,25541
58935,69,citizen_birth,native_born,40,100209,69,85035,15055,50,married,not_student,male,in_last_year,not_reported,English,0,0,0,0,0,1,0,25551
58936,67,citizen_birth,native_born,0,6790,75,86,100,6529,married,not_student,F,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,25551
58969,47,citizen_naturalized,foreign_born,90,59608,59,45039,14467,43,married,not_student,FEMALE,in_last_year,worked,Ukrainian,0,0,0,0,0,1,0,25564
58970,19,citizen_naturalized,foreign_born,0,141,86,4,17,34,never_married,public_school,FEMALE,in_last_five_years,did_not_work,Ukrainian,0,0,0,0,0,1,0,25564
58971,32,citizen_birth,native_born,40,79214,59,79039,36,80,never_married,not_student,male,in_last_year,not_reported,English,0,0,0,0,0,1,0,25565
58972,27,citizen_birth,native_born,40,25201,54,25010,61,76,never_married,not_student,female,in_last_year,not_reported,English,0,0,0,0,0,1,0,25565
58978,88,citizen_birth,native_born,0,58648,2,52,6400,52194,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25568
58979,81,citizen_birth,native_born,0,12097,73,43,49,11932,married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25568
58980,43,citizen_birth,native_born,24,73225,32,73031,67,95,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25569
58981,45,citizen_birth,native_born,40,55106,31,55028,23,24,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,0,1,25569
58984,61,citizen_naturalized,foreign_born,0,240,72,50,47,71,married,not_student,MALE,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,0,1,25571
58985,62,citizen_naturalized,foreign_born,0,131,25,48,23,35,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,25571
58986,35,citizen_birth,native_born,0,51,8,4,35,4,never_married,not_student,MALE,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,0,1,25571
58987,25,noncitizen,foreign_born,35,12282,52,12090,71,69,never_married,not_student,female,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25571
59001,57,citizen_birth,native_born,0,4837,65,81,96,4595,divorced,not_student,F,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,25576
59006,48,citizen_birth,native_born,40,23189,38,23060,88,3,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25580
59007,53,citizen_birth,native_born,45,35209,20,35093,68,28,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25580
59008,22,citizen_birth,native_born,10,14297,58,14087,67,85,never_married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25580
59009,19,citizen_birth,native_born,0,112,15,0,24,73,never_married,public_school,male,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25580
59017,77,citizen_birth,native_born,10,33529,61,511,1506,31451,divorced,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,25586
59018,56,citizen_birth,native_born,50,64085,2,35937,28078,68,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25586
59020,53,citizen_birth,native_born,50,100057,4,100016,12,25,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25588
59021,55,citizen_birth,native_born,50,45333,94,45053,97,89,separated,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25588
59022,52,citizen_birth,native_born,32,16227,40,16069,36,82,married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25589
59023,48,citizen_birth,native_born,0,11705,29,52,40,11584,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25589
59025,23,citizen_birth,native_born,36,25456,24,25288,51,93,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25589
59026,53,citizen_birth,native_born,0,137,34,36,18,49,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25589
59032,51,citizen_naturalized,foreign_born,35,30218,42,30013,63,100,married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25592
59033,50,citizen_naturalized,foreign_born,40,30506,30089,72,272,73,married,not_student,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25592
59039,32,citizen_birth,native_born,50,60203,19,60098,83,3,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,25594
59047,19,citizen_birth,native_born,5,1233,62,1097,6,68,never_married,private_school,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25599
59055,71,citizen_birth,native_born,0,25202,64,18,7055,18065,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25604
59056,67,citizen_birth,native_born,40,55604,62,40045,14,15483,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,25604
59057,37,citizen_birth,native_born,46,60183,56,60103,2,22,never_married,not_student,male,in_last_year,worked,Polish,0,0,0,0,0,1,0,25604
59066,33,citizen_birth,native_born,0,217,67,96,19,35,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,25609
59081,56,citizen_birth,native_born,30,15597,73,15410,61,53,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25615
59082,59,citizen_birth,native_born,50,57169,70,57014,79,6,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25615
59083,26,citizen_birth,native_born,40,19164,37,19025,5,97,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,25615
59094,82,citizen_birth,native_born,0,17037,81,88,56,16812,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25622
59095,77,citizen_birth,native_born,0,23962,1,27,62,23872,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25622
59097,56,citizen_birth,native_born,40,94255,35,94035,96,89,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,25624
59098,56,citizen_birth,native_born,50,92192,55,92086,32,19,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,25624
59103,40,citizen_birth,native_born,37,23195,18,23114,37,26,never_married,not_student,female,in_last_year,worked,English,0,0,1,0,0,0,0,25628
59104,22,citizen_birth,native_born,52,17123,15,17016,65,27,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,25628
59109,44,citizen_birth,native_born,60,221191,1,220094,1057,39,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25631
59110,45,citizen_birth,native_born,25,15165,37,15054,9,65,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25631
59125,67,citizen_birth,native_born,0,71279,49,100,50087,21043,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25640
59126,63,citizen_birth,native_born,15,19441,80,5264,66,14031,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25640
59127,56,citizen_birth,native_born,40,144230,63,130071,3,14093,divorced,not_student,F,in_last_year,worked,English,1,0,0,0,0,1,0,25641
59128,18,citizen_birth,native_born,30,5123,61,5001,37,24,never_married,public_school,MALE,in_last_year,worked,English,1,0,0,0,0,1,0,25641
59130,57,noncitizen,foreign_born,40,30137,7,30051,4,75,widowed,not_student,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25643
59131,28,citizen_birth,native_born,40,75206,38,75069,52,47,never_married,private_school,male,in_last_year,worked,Polish,0,0,0,0,0,1,0,25643
59132,26,citizen_birth,native_born,24,9750,52,9674,16,8,never_married,private_school,FEMALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25643
59133,24,citizen_birth,native_born,40,55230,10,55080,84,56,never_married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,25643
59135,69,citizen_birth,native_born,11,27213,98,9031,61,18023,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25644
59136,70,citizen_birth,native_born,0,54069,16,73,5123,48857,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25644
59146,80,citizen_birth,native_born,0,15275,87,91,44,15053,widowed,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,25651
59148,70,noncitizen,foreign_born,40,19703,97,13517,65,6024,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,25653
59149,71,noncitizen,foreign_born,20,22597,2,10501,61,12033,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,25653
59150,29,citizen_birth,native_born,20,6191,10,6028,81,72,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,25653
59173,19,noncitizen,foreign_born,0,286,97,78,15,96,never_married,private_school,F,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,25660
59181,82,citizen_naturalized,foreign_born,0,29228,16,24,547,28641,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25664
59185,54,citizen_naturalized,foreign_born,40,48316,91,48098,33,94,divorced,not_student,FEMALE,in_last_year,worked,Tagalog,0,0,0,1,0,0,0,25666
59186,21,citizen_naturalized,foreign_born,20,10193,59,10036,88,10,never_married,not_student,MALE,in_last_year,worked,Tagalog,0,0,0,1,0,0,0,25666
59191,59,citizen_naturalized,foreign_born,60,19694,51,19546,67,30,married,not_student,MALE,in_last_year,worked,Gujarati,0,1,0,0,0,0,0,25669
59192,51,citizen_naturalized,foreign_born,28,30243,9004,21099,64,76,married,not_student,FEMALE,in_last_year,worked,Gujarati,0,1,0,0,0,0,0,25669
59197,35,citizen_birth,native_born,0,5222,1,60,27,5134,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25671
59200,33,citizen_birth,native_born,40,17421,23,17313,65,20,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,25673
59242,65,citizen_birth,native_born,0,17271,5,83,82,17101,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25686
59288,68,citizen_birth,native_born,15,24724,51,2940,96,21637,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,25700
59289,67,citizen_birth,native_born,0,6164,10,54,41,6059,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25700
59291,18,citizen_birth,native_born,10,1278,75,1040,81,82,never_married,private_school,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25702
59292,80,citizen_birth,native_born,0,23840,45,8,57,23730,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25703
59295,65,citizen_birth,native_born,38,35047,69,27649,55,7274,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25705
59300,94,citizen_birth,native_born,0,4563,86,53,96,4328,widowed,not_student,female,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25708
59301,28,citizen_birth,native_born,40,42149,12,40052,33,2052,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25709
59306,37,citizen_birth,native_born,30,2227,2028,26,97,76,divorced,not_student,M,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25709
59327,43,citizen_birth,native_born,34,25174,34,25050,52,38,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25719
59328,53,citizen_birth,native_born,50,70199,55,70006,40,98,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25719
59337,86,citizen_birth,native_born,0,24681,36,56,425,24164,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25723
59338,61,citizen_birth,native_born,12,1606,1409,22,103,72,never_married,not_student,male,in_last_year,not_reported,English,0,0,0,0,0,1,0,25723
59339,58,citizen_birth,native_born,0,253,96,61,16,80,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25723
59346,33,noncitizen,foreign_born,37,18125,0,18083,35,7,never_married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25726
59348,58,noncitizen,foreign_born,40,26461,47,26308,29,77,never_married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25726
59388,83,citizen_birth,native_born,12,35208,30,2815,10771,21592,married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25740
59389,82,citizen_birth,native_born,0,18689,15,81,4361,14232,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25740
59390,29,citizen_birth,native_born,40,50173,47,50001,71,54,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25741
59391,29,citizen_birth,native_born,40,50253,39,50018,98,98,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25741
59392,28,citizen_birth,native_born,40,50175,25,50049,37,64,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25741
59396,37,citizen_birth,native_born,20,16280,73,16075,62,70,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25743
59397,32,noncitizen,foreign_born,20,6928,17,6775,38,98,married,not_student,female,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25743
59408,72,citizen_birth,native_born,0,55307,51,100,69,55087,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,25747
59419,63,citizen_birth,native_born,38,52116,13,52037,34,32,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,25754
59420,47,citizen_birth,native_born,40,30128,44,30004,62,18,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25755
59421,63,citizen_birth,native_born,4,38638,15,3056,76,35491,married,not_student,male,in_last_year,did_not_work,English,0,0,0,0,0,1,0,25755
59422,26,citizen_birth,native_born,40,25275,47,25068,86,74,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25755
59423,19,citizen_birth,native_born,0,185,28,78,70,9,never_married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25755
59427,66,citizen_birth,native_born,0,25802,10,93,51,25648,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,25757
59428,48,citizen_birth,native_born,0,15199,87,12,4,15096,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,25757
59429,38,citizen_birth,native_born,40,125230,86,125013,34,97,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25758
59430,38,citizen_birth,native_born,20,25123,23,25050,40,10,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25758
59447,49,citizen_birth,native_born,0,215,72,54,89,0,divorced,not_student,MALE,in_last_five_years,not_reported,Spanish,0,0,0,0,0,1,0,25763
59458,64,citizen_birth,native_born,45,102166,1,84039,16,18110,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,25770
59459,64,citizen_birth,native_born,40,90232,42,90099,67,24,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25770
59469,65,citizen_birth,native_born,40,111149,63,65046,24062,21978,never_married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25774
59496,29,citizen_birth,native_born,0,233,32,53,54,94,married,not_student,M,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,25789
59502,88,citizen_naturalized,foreign_born,0,21074,69,93,7,20905,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25792
59507,25,citizen_birth,native_born,80,46467,37,46241,93,96,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25794
59517,64,citizen_birth,native_born,40,43765,93,43603,68,1,divorced,not_student,FEMALE,in_last_year,worked,Spanish,0,0,1,0,0,0,0,25799
59518,43,citizen_birth,native_born,40,16198,31,16089,38,40,never_married,public_school,MALE,in_last_year,did_not_work,Spanish,0,0,1,0,0,0,0,25799
59537,88,citizen_birth,native_born,0,25626,28,46,59,25493,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,25804
59549,33,citizen_birth,native_born,0,226,73,81,65,7,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,25809
59563,68,citizen_birth,native_born,22,46398,51,13427,66,32854,divorced,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,25815
59590,48,citizen_birth,native_born,50,45290,42,45067,93,88,married,not_student,MALE,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,25825
59591,48,citizen_birth,native_born,0,278,83,55,83,57,married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25825
59596,33,citizen_birth,native_born,40,59364,93,59100,75,96,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,25827
59597,32,citizen_birth,native_born,20,19239,81,19007,59,92,married,public_school,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,25827
59598,30,citizen_birth,native_born,55,75246,96,75091,13,46,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25828
59599,29,citizen_birth,native_born,50,42269,27,42083,97,62,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25828
59601,78,citizen_birth,native_born,0,18366,59,29,19,18259,widowed,not_student,F,in_last_five_years,did_not_work,Czech,0,0,0,0,0,1,0,25829
59614,46,citizen_birth,native_born,0,8076,41,69,82,7884,separated,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,0,1,25835
59618,42,citizen_naturalized,foreign_born,40,30344,94,30072,78,100,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,25835
59625,70,citizen_birth,native_born,0,18710,21,37,24,18628,divorced,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25838
59626,76,citizen_birth,native_born,0,31852,27,21,564,31240,widowed,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25839
59627,56,citizen_birth,native_born,0,9233,28,98,93,9014,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25839
59709,73,citizen_birth,native_born,0,27813,69,54,66,27624,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25871
59710,73,citizen_birth,native_born,0,7348,60,74,24,7190,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25871
59726,94,citizen_birth,native_born,0,26549,59,68,391,26031,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25877
59727,84,citizen_birth,native_born,0,25857,56,12,16187,9602,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25877
59738,30,citizen_birth,native_born,40,61276,99,61088,16,73,never_married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,25885
59748,65,citizen_birth,native_born,40,60241,40,60012,93,96,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,25890
59749,64,citizen_birth,native_born,3,34216,5028,88,2,29098,married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,25890
59750,28,citizen_birth,native_born,0,187,30,80,32,45,never_married,not_student,M,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,25891
59753,73,citizen_birth,native_born,0,48810,23,26,4426,44335,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25893
59754,79,citizen_birth,native_born,0,27543,14,44,4408,23077,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25893
59762,50,citizen_birth,native_born,45,136781,36,112082,24607,56,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25896
59763,42,citizen_birth,native_born,35,97310,68,97091,63,88,married,not_student,FEMALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,25896
59766,58,citizen_birth,native_born,40,80128,31,80090,1,6,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25897
59767,54,citizen_birth,native_born,40,50174,56,50035,67,16,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25897
59768,29,citizen_birth,native_born,42,30228,91,30054,48,35,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25898
59769,25,citizen_birth,native_born,0,230,58,100,46,26,married,not_student,FEMALE,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,25898
59778,32,citizen_birth,native_born,60,160225,52,160078,48,47,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,25902
59783,65,citizen_birth,native_born,0,46541,82,92,33,46334,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,25906
59784,63,citizen_birth,native_born,30,34553,1756,17693,3,15101,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25906
59807,53,citizen_birth,native_born,40,80146,4,80062,68,12,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25915
59808,49,citizen_birth,native_born,0,233,68,54,32,79,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25915
59809,21,citizen_birth,native_born,30,6100,34,6026,2,38,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,25915
59810,19,citizen_birth,native_born,9,2368,43,2222,40,63,never_married,private_school,female,in_last_year,worked,English,0,0,0,0,0,1,0,25915
59825,44,citizen_birth,native_born,40,60229,65,60025,83,56,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,25921
59831,79,citizen_birth,native_born,0,68165,51,13,50048,18053,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25926
59832,72,citizen_birth,native_born,0,9689,1,11,37,9640,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25926
59838,59,citizen_birth,native_born,40,33853,23,33808,11,11,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,25929
59840,73,citizen_birth,native_born,0,20506,19,59,78,20350,widowed,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25931
59845,47,citizen_birth,native_born,40,75276,56,75036,88,96,never_married,not_student,FEMALE,in_last_year,worked,Greek,0,0,0,0,0,1,0,25934
59850,60,citizen_birth,native_born,0,18244,58,95,4,18087,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,25937
59851,33,citizen_naturalized,foreign_born,45,48329,98,48098,65,68,never_married,not_student,M,in_last_year,worked,Polish,0,0,0,0,0,1,0,25938
59863,86,citizen_birth,native_born,0,15290,79,66,62,15083,widowed,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,25943
